name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Dr Lubna's Absolute Cosmetic Clinic,dr-lubnas-absolute-cosmetic-clinic,,"5th Floor, Samartha Aishwarya, A-504, Lokhandwala Rd, near HP Petrol, Oshiwara, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.1455565,72.8291151,919820164146,,,"Skin care clinic, Hair transplantation clinic","{""Monday"": ""11\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""11\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""11\u202fAM to 8:30\u202fPM"", ""Thursday"": ""11\u202fAM to 8:30\u202fPM"", ""Friday"": ""11\u202fAM to 8:30\u202fPM"", ""Saturday"": ""11\u202fAM to 8:30\u202fPM"", ""Sunday"": ""11\u202fAM to 8:30\u202fPM""}",4.9,571,ChIJF-OTQD-25zsRMz_OwKThhqk,https://www.google.com/maps/search/?api=1&query=Dr%20Lubna's%20Absolute%20Cosmetic%20Clinic&query_place_id=ChIJF-OTQD-25zsRMz_OwKThhqk,https://lh3.googleusercontent.com/p/AF1QipMRBTq-QrDDZ_g4sJ-7c30anh-qlHzYlFPvoYII=w408-h272-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",mum.drlubnasabsolutecosm.271@antidote-temp.com,FALSE,pending,unclaimed
REJUVE SKIN HAIR AND COSMETIC CLINIC( Dr Rashmi Chetwani),rejuve-skin-hair-and-cosmetic-clinic-dr-rashmi-chetwani,,"202, NAHAR BUSINESS CENTER, above TRUPTI SWEETS, Nahar Amrit Shakti, LOK Milan Colony, Chandivali, Powai, Mumbai, Maharashtra 400072, India",Mumbai,Maharashtra,India,400072,19.1132416,72.8978591,918928329438,,https://www.drrashmichetwani.in/,"Skin care clinic, Laser hair removal service, Dermatologist","{""Monday"": ""11\u202fAM to 9\u202fPM"", ""Tuesday"": ""11\u202fAM to 9\u202fPM"", ""Wednesday"": ""11\u202fAM to 9\u202fPM"", ""Thursday"": ""11\u202fAM to 9\u202fPM"", ""Friday"": ""11\u202fAM to 9\u202fPM"", ""Saturday"": ""11\u202fAM to 8:30\u202fPM"", ""Sunday"": ""11\u202fAM to 7\u202fPM""}",4.9,565,ChIJVVXqEnXI5zsRFHExK4bX01M,https://www.google.com/maps/search/?api=1&query=REJUVE%20SKIN%20HAIR%20AND%20COSMETIC%20CLINIC(%20Dr%20Rashmi%20Chetwani)&query_place_id=ChIJVVXqEnXI5zsRFHExK4bX01M,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqKknflgtrh1OjUbfMlmbLeTL-W4Gb9tGtd9-vW1oJMADlY8YhfPmUoVFkxm11mzFOXzizCPV9v4YZfubKP2Dc_kIJ6P2tvzgdWB2ZfTOwFW64LxyRY1-Zwya_f-XYg4bezY6Sg=w408-h544-k-no,"Credit Cards Accepted, Appointment Required",mum.rejuveskinhairandcos.305@antidote-temp.com,FALSE,pending,unclaimed
Moderation Magics,moderation-magics,,"Unit No 719, B Wing, Pranik Chambers, Saki Vihar Rd, Sag Baug, Marol, Saki Naka, Mumbai, Maharashtra 400072, India",Mumbai,Maharashtra,India,400072,19.1056223,72.8870441,918928905656,,https://moderationmagics.com/,Permanent make-up clinic,"{""Monday"": ""11\u202fAM to 9\u202fPM"", ""Tuesday"": ""11\u202fAM to 9\u202fPM"", ""Wednesday"": ""11\u202fAM to 9\u202fPM"", ""Thursday"": ""11\u202fAM to 9\u202fPM"", ""Friday"": ""11\u202fAM to 9\u202fPM"", ""Saturday"": ""11\u202fAM to 9\u202fPM"", ""Sunday"": ""11\u202fAM to 9\u202fPM""}",4.9,555,ChIJ2YwJCrrJ5zsR_0ME6IbHcXY,https://www.google.com/maps/search/?api=1&query=Moderation%20Magics&query_place_id=ChIJ2YwJCrrJ5zsR_0ME6IbHcXY,https://lh3.googleusercontent.com/p/AF1QipOOQ-YSSuGdbqrnPmBA7py2cfcmPekEu3jHriyj=w408-h510-k-no,,mum.moderationmagics.746@antidote-temp.com,FALSE,pending,unclaimed
Metamorphosis Clinic,metamorphosis-clinic,,"Unit 1 & 2, Lake Jewel , Next to Lakeside Mini Punjab, Adi Shankaracharya Marg, Jogeshwari - Vikhroli Link Rd, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",Mumbai,Maharashtra,India,400076,19.1237095,72.9096082,919930367298,,https://www.metamorphosis-clinic.com/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Dermatologist, Weight loss service","{""Monday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Thursday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Friday"": ""9\u202fAM to 8:30\u202fPM"", ""Saturday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Sunday"": ""9:30\u202fAM to 8:30\u202fPM""}",4.9,496,ChIJPYk2v_rH5zsRap0uTaAf-rQ,https://www.google.com/maps/search/?api=1&query=Metamorphosis%20Clinic&query_place_id=ChIJPYk2v_rH5zsRap0uTaAf-rQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nragqosTeJzqc3pbKjuBFYvu5Od3cQceBXswXA3RClaTrFO1hAsrVSBBTRVtrxAI8s6LeeBt6z9ntMmQHAml4doY-pSTOFogiDzHQCfXaSXYOaJCKKgugOBTN5QnxBJosSY65hyHg=w408-h667-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",mum.metamorphosisclinic.266@antidote-temp.com,FALSE,pending,unclaimed
Dr. Manisha Kshirsagar Cosmo Derma Clinic,dr-manisha-kshirsagar-cosmo-derma-clinic,,"First Floor, Suswagatam, Building No 5, Bldg. No.41/Shop, above HDFC Bank, Tagore Nagar, Vikhroli, Mumbai, Maharashtra 400083, India",Mumbai,Maharashtra,India,400083,19.1119869,72.9328925,918104643472,,https://cosmodermaclinic.com/,"Skin care clinic, Laser hair removal service, Dermatologist","{""Monday"": ""11\u202fAM to 9\u202fPM"", ""Tuesday"": ""11\u202fAM to 9\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,474,ChIJK_gOrAjH5zsRELyTPwfHfP8,https://www.google.com/maps/search/?api=1&query=Dr.%20Manisha%20Kshirsagar%20Cosmo%20Derma%20Clinic&query_place_id=ChIJK_gOrAjH5zsRELyTPwfHfP8,https://lh3.googleusercontent.com/p/AF1QipMvyqU7U9yerrdhl6kYacQOmnhGQgg0UFEosgbw=w408-h311-k-no,Digital Payments,mum.drmanishakshirsagarc.662@antidote-temp.com,FALSE,pending,unclaimed
"Brilliance Cosmocare | Skin Clinic in Andheri West | Best Dermatologist in Lokhandwala Andheri West, Mumbai",brilliance-cosmocare-skin-clinic-in-andheri-west-best-dermatologist-in-lokhandwala-andheri-west-mumbai,,"Lokhandwala Complex Market, 207, 2nd floor , kamdhenu bldg 4, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.1418675,72.8253584,917506661196,,https://brilliancecosmocare.com/,"Skin care clinic, Beauty products wholesaler, Dermatologist, Hair transplantation clinic, Skin care products vending machine","{""Monday"": ""Closed"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.9,418,ChIJn9SuYRa25zsRGKyXS7syyoU,https://www.google.com/maps/search/?api=1&query=Brilliance%20Cosmocare%20%7C%20Skin%20Clinic%20in%20Andheri%20West%20%7C%20Best%20Dermatologist%20in%20Lokhandwala%20Andheri%20West%2C%20Mumbai&query_place_id=ChIJn9SuYRa25zsRGKyXS7syyoU,https://lh3.googleusercontent.com/p/AF1QipMmrWzFVVvQUbqhmN6RX426BN7UY86OCRW-9aqa=w408-h283-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",mum.brilliancecosmocares.233@antidote-temp.com,FALSE,pending,unclaimed
Aveda X Nykaa Lifestyle Salon,aveda-x-nykaa-lifestyle-salon,,"2nd Floor, Telephone Exchange, Bus Stop, No 201, Linking Rd, next to Radio Bar, Khar, Gehna, Khar West, Mumbai, Maharashtra 400052, India",Mumbai,Maharashtra,India,400052,19.0694407,72.8335544,918655913969,,https://stores.nykaa.com/aveda-a-x-nykaa-lifestyle-salon-cosmetics-store-khar-west-mumbai-372449/Home?utm_source=locator&utm_medium=googleplaces,"Cosmetics store, Beauty product supplier, Cosmetics industry","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 9\u202fPM""}",4.9,399,ChIJ1bEF0SvJ5zsRMZ9MIY47Fdk,https://www.google.com/maps/search/?api=1&query=Aveda%20X%20Nykaa%20Lifestyle%20Salon&query_place_id=ChIJ1bEF0SvJ5zsRMZ9MIY47Fdk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVfKw9uQjwq3GwG3Lq3IvytiqKXXd1yMiL-ID7j30So3VRu4CAT03oil2pm_0FcUha-86rLpjYwA_IC5uh8tWCxOuVGLysxo4EraO6pZdz9H4ulgVLNAxnRQPELXv1GRqNCDrp=w408-h544-k-no,Credit Cards Accepted,mum.avedaxnykaalifestyle.572@antidote-temp.com,FALSE,pending,unclaimed
Queens by Dr. Umaira | Best Skin Clinic in Mumbai | Best Cosmetic Clinic in Mumbai | Best Skin Specialist in Mumbai,queens-by-dr-umaira-best-skin-clinic-in-mumbai-best-cosmetic-clinic-in-mumbai-best-skin-specialist-in-mumbai,,"Crystal Mall, 211, New Link Rd, Sahayog Nagar, Bhudargarh Colony, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.1303925,72.8309732,919324582503,,https://queensbydrumaira.com/,"Skin care clinic, Cosmetic surgeon, Dermatologist, Facial spa, Health spa, Laser hair removal service, Medical spa, Weight loss service","{""Monday"": ""Closed"", ""Tuesday"": ""11:30\u202fAM to 9\u202fPM"", ""Wednesday"": ""11:30\u202fAM to 9\u202fPM"", ""Thursday"": ""11:30\u202fAM to 9\u202fPM"", ""Friday"": ""11:30\u202fAM to 9\u202fPM"", ""Saturday"": ""11:30\u202fAM to 9\u202fPM"", ""Sunday"": ""11:30\u202fAM to 9\u202fPM""}",4.9,387,ChIJ0x9zpjq35zsRu0HNZVbv36M,https://www.google.com/maps/search/?api=1&query=Queens%20by%20Dr.%20Umaira%20%7C%20Best%20Skin%20Clinic%20in%20Mumbai%20%7C%20Best%20Cosmetic%20Clinic%20in%20Mumbai%20%7C%20Best%20Skin%20Specialist%20in%20Mumbai&query_place_id=ChIJ0x9zpjq35zsRu0HNZVbv36M,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5wZ7micwkVkCWYjgr-T-vKpOUbyA25YxLEdhoDqsXG_ulHXl2WCQ8aVf_-A2JuTKzsKUFrOwmYSj3gtvhBqUZeXNenU3qZ5wS69VMkVShd8pQnnVw7AxllhCY6B1xboLOxh_q=w408-h306-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",mum.queensbydrumairabest.216@antidote-temp.com,FALSE,pending,unclaimed
Dr Malay Mehta - Hair Transplant Clinic Mumbai,dr-malay-mehta-hair-transplant-clinic-mumbai,,"6th Floor, Cosmos Court, Navpada, Kamala Nagar, Vile Parle West, Mumbai, Maharashtra 400056, India",Mumbai,Maharashtra,India,400056,19.1008934,72.8396752,917045291747,,http://www.drmalaymehta.com/,"Skin care clinic, Dermatologist, Hair transplantation clinic","{""Monday"": ""9:30\u202fAM to 7\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 7\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 7\u202fPM"", ""Thursday"": ""9:30\u202fAM to 7\u202fPM"", ""Friday"": ""9:30\u202fAM to 7\u202fPM"", ""Saturday"": ""9:30\u202fAM to 7\u202fPM"", ""Sunday"": ""9:30\u202fAM to 7\u202fPM""}",4.9,387,ChIJtVa6wCy35zsRIE9M7edSa6I,https://www.google.com/maps/search/?api=1&query=Dr%20Malay%20Mehta%20-%20Hair%20Transplant%20Clinic%20Mumbai&query_place_id=ChIJtVa6wCy35zsRIE9M7edSa6I,https://lh3.googleusercontent.com/p/AF1QipPrHtdgpPV9DcHgf9EIEMfm1oL9eFHUkid0f5FD=w582-h240-k-no,"Wheelchair Accessible, Appointment Required",mum.drmalaymehtahairtran.332@antidote-temp.com,FALSE,pending,unclaimed
"Total woman - Gynaecologist in Dahisar | Treatment For Fibroid Surgery, Laparoscopic & Abortion clinic Mira Road, Borivali",total-woman-gynaecologist-in-dahisar-treatment-for-fibroid-surgery-laparoscopic-abortion-clinic-mira-road-borivali,,"Shankheshwar nagar, Shiv Vallabh Rd, Ashok Van, Dahisar East, Mumbai, Maharashtra 400068, India",Mumbai,Maharashtra,India,400068,19.2424764,72.8664944,919942044204,,http://totalwoman.in/,"Plastic surgery clinic, Birth center, Birth control center, Hair transplantation clinic, Plastic surgeon, Obstetrician-gynecologist, Skin care clinic","{""Monday"": ""11\u202fAM to 12:30\u202fPM, 6 to 7:30\u202fPM"", ""Tuesday"": ""11\u202fAM to 12:30\u202fPM, 6 to 7:30\u202fPM"", ""Wednesday"": ""11\u202fAM to 12:30\u202fPM, 6 to 7:30\u202fPM"", ""Thursday"": ""11\u202fAM to 12:30\u202fPM, 6 to 7:30\u202fPM"", ""Friday"": ""11\u202fAM to 12:30\u202fPM, 6 to 7:30\u202fPM"", ""Saturday"": ""11\u202fAM to 12:30\u202fPM, 6 to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.9,365,ChIJ07Y0s8Ow5zsRQrnQC8LKvlI,https://www.google.com/maps/search/?api=1&query=Total%20woman%20-%20Gynaecologist%20in%20Dahisar%20%7C%20Treatment%20For%20Fibroid%20Surgery%2C%20Laparoscopic%20%26%20Abortion%20clinic%20Mira%20Road%2C%20Borivali&query_place_id=ChIJ07Y0s8Ow5zsRQrnQC8LKvlI,https://lh3.googleusercontent.com/p/AF1QipNWVDb1dbXf68ESBxnkv7LHFLWBRqDBXRYwz1hs=w408-h271-k-no,"Wheelchair Accessible, Appointment Required",mum.totalwomangynaecolog.902@antidote-temp.com,FALSE,pending,unclaimed
Deevine Eye Care & Multispeciality Centre,deevine-eye-care-multispeciality-centre,,"201, Sapphire Bussiness Annexe, M.G. Road, Ghatkopar East, behind Sejal Jewellers, near Rajawadi, Signal, Mumbai, Maharashtra 400077, India",Mumbai,Maharashtra,India,400077,19.0795463,72.9046203,918104035610,,https://deevineeyecare.com/,"Eye care center, Acupuncture clinic, Lasik surgeon, Ophthalmologist, Ophthalmology clinic, Pediatric ophthalmologist, Plastic surgeon","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,342,ChIJJeOuZwbH5zsRJtGXRYKk-W4,https://www.google.com/maps/search/?api=1&query=Deevine%20Eye%20Care%20%26%20Multispeciality%20Centre&query_place_id=ChIJJeOuZwbH5zsRJtGXRYKk-W4,https://lh3.googleusercontent.com/p/AF1QipPrAhdYMwG91vQpZ5kIbwRfC7avRB-qzc7JdOyi=w408-h544-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",mum.deevineeyecaremultis.743@antidote-temp.com,FALSE,pending,unclaimed
Dr Pallavi Sule Clinic,dr-pallavi-sule-clinic,,"201, 202, 2nd Floor, Shopping Complex, Lake Primrose, Chandivali Farm Rd, MHADA Colony 20, Powai, Mumbai, Maharashtra 400076, India",Mumbai,Maharashtra,India,400076,19.1143795,72.899459,919892808585,,,"Skin care clinic, Cosmetic surgeon, Doctor, Hair transplantation clinic, Laser hair removal service, Dermatologist","{""Monday"": ""9\u202fAM to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 8\u202fPM"", ""Friday"": ""9\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""Open 24 hours""}",4.9,330,ChIJETc4pLjH5zsRV77yH7tQnP4,https://www.google.com/maps/search/?api=1&query=Dr%20Pallavi%20Sule%20Clinic&query_place_id=ChIJETc4pLjH5zsRV77yH7tQnP4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrCmXEPCBV59zm2ZXlRywkWs_PRKFxmkb2JatJxzFm_VULzV6Rn2SUf2lvF-1nfGudm4zNewE1Iy7R_vUmiOldRTAb2M3BM7n9wAzJB-ozHQAlTSuPZNbwYtNDepsdCjJlIDXk=w408-h271-k-no,"Credit Cards Accepted, Appointment Required",mum.drpallavisuleclinic.374@antidote-temp.com,FALSE,pending,unclaimed
Glamore Clinic,glamore-clinic,,"First Floor, Solitaire 1, A-102, New Link Rd, opposite Infinity mall, Malad, Ekta Nagar, Malad West, Mumbai, Maharashtra 400064, India",Mumbai,Maharashtra,India,400064,19.1843683,72.8362698,918692983345,,https://www.glamoreclinic.com/,"Skin care clinic, Dermatologist, Doctor","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",4.9,317,ChIJVecvvJbJ5zsRr7f0NIG2sj0,https://www.google.com/maps/search/?api=1&query=Glamore%20Clinic&query_place_id=ChIJVecvvJbJ5zsRr7f0NIG2sj0,https://lh3.googleusercontent.com/p/AF1QipPUmUOAmIg3cShIb5pNZCX8aTy87U7aHbC9nX9c=w426-h240-k-no,,mum.glamoreclinic.283@antidote-temp.com,FALSE,pending,unclaimed
Dr Dhayal's Skin Clinic by Dr Mamta Dhayal,dr-dhayals-skin-clinic-by-dr-mamta-dhayal,,"Shop no 13, sheetal f building, VN Purav Marg, near santrupti hospital, Samarth Nagar, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",Mumbai,Maharashtra,India,400022,19.0532704,72.8769379,917877112076,,,Dermatologist,"{""Monday"": ""5 to 8:30\u202fPM"", ""Tuesday"": ""5 to 8:30\u202fPM"", ""Wednesday"": ""5 to 8:30\u202fPM"", ""Thursday"": ""5 to 8:30\u202fPM"", ""Friday"": ""5 to 8:30\u202fPM"", ""Saturday"": ""5 to 8:30\u202fPM"", ""Sunday"": ""Closed""}",4.9,290,ChIJubEypnvJ5zsRXbVcNkiGn6c,https://www.google.com/maps/search/?api=1&query=Dr%20Dhayal's%20Skin%20Clinic%20by%20Dr%20Mamta%20Dhayal&query_place_id=ChIJubEypnvJ5zsRXbVcNkiGn6c,https://lh3.googleusercontent.com/p/AF1QipN92zvV5jmL1EsKccKL0C-0sxj5bdItJ16Vbe5R=w408-h725-k-no,"Wheelchair Accessible, Digital Payments",mum.drdhayalsskinclinicb.1088@antidote-temp.com,FALSE,pending,unclaimed
Neev Nutrition,neev-nutrition,,"Flat no. 1, Plot No.2 Kamal Parag, Ground Floor, Vallabh Nagar, N S Rd Number 5, JVPD Scheme, Mumbai, Maharashtra 400056, India",Mumbai,Maharashtra,India,400056,19.1061393,72.8340151,919769383898,,https://neevnutrition.in/,"Nutritionist, Dietitian, Weight loss service, Wellness center","{""Monday"": ""9\u202fAM to 5\u202fPM"", ""Tuesday"": ""9\u202fAM to 5\u202fPM"", ""Wednesday"": ""9\u202fAM to 5\u202fPM"", ""Thursday"": ""9\u202fAM to 5\u202fPM"", ""Friday"": ""9\u202fAM to 5\u202fPM"", ""Saturday"": ""9\u202fAM to 5\u202fPM"", ""Sunday"": ""Closed""}",4.9,287,ChIJz3YUc7fJ5zsR8Pkbj2Afqiw,https://www.google.com/maps/search/?api=1&query=Neev%20Nutrition&query_place_id=ChIJz3YUc7fJ5zsR8Pkbj2Afqiw,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JDlwstlq9doJdgxWk8h-6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.24046&pitch=0&thumbfov=100,,mum.neevnutrition.1195@antidote-temp.com,FALSE,pending,unclaimed
The AgeLess Clinic,the-ageless-clinic,,"2nd Floor, B-WING, Galleria Shopping Mall, Central Ave, above ICICI Bank, Powai, Mumbai, Maharashtra 400076, India",Mumbai,Maharashtra,India,400076,19.1195407,72.9121039,912242792222,,https://www.theagelessclinic.com/,Skin care clinic,"{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.9,276,ChIJZ-AWS43H5zsRbDKpSvUWN-8,https://www.google.com/maps/search/?api=1&query=The%20AgeLess%20Clinic&query_place_id=ChIJZ-AWS43H5zsRbDKpSvUWN-8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrR3pfI8xoKcNJ_8qsRGbYeKmV4P3KtplctOa4EmvicEPVPHiV0k5CvDbuKhAUi6XIsNsn1fMi5QQucUrnDnvd8iv-YF-iNfUapeAiOqM5gL5-LaFUb_sgQSphYidxPNwHepNfsZA=w408-h544-k-no,,mum.theagelessclinic.244@antidote-temp.com,FALSE,pending,unclaimed
Reflection Skin Centre,reflection-skin-centre,,"4WVP+Q8F, Bhandup West, Mumbai, Maharashtra 400078, India",Mumbai,Maharashtra,India,400078,19.1444293,72.9357999,918082611364,,http://www.reflectionskincentre.com/,Skin care clinic,"{""Monday"": ""4 to 7\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""4 to 7\u202fPM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",4.9,274,ChIJ6T4AwDS55zsRkIt2rpVfqiw,https://www.google.com/maps/search/?api=1&query=Reflection%20Skin%20Centre&query_place_id=ChIJ6T4AwDS55zsRkIt2rpVfqiw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDHlvANxWUec2EUbNtmP_wBec0bExOBJZPcNMhDTVAnARFaT4y_Ql4-A39R7_wqS7JlBmRfLo8F-hjBl74W8avXI1CWqkE3XIGBUJ3gVW2K5yN0gJeSVvIC6JT2xYlYomQOza-=w408-h306-k-no,,mum.reflectionskincentre.613@antidote-temp.com,FALSE,pending,unclaimed
Avanza Hair Transplant Clinic,avanza-hair-transplant-clinic,,"Aston Building, 402, Avanza Clinic, Lokhandwala Circle, above Mercedes Benz Showroom, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.1374023,72.8260224,919136179074,,https://avanzaclinic.com/,"Skin care clinic, Cosmetic surgeon, Dermatologist, Hair replacement service, Laser hair removal service, Hair transplantation clinic","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.9,267,ChIJQVuwl7K35zsR7azKgYDC7xU,https://www.google.com/maps/search/?api=1&query=Avanza%20Hair%20Transplant%20Clinic&query_place_id=ChIJQVuwl7K35zsR7azKgYDC7xU,https://lh3.googleusercontent.com/p/AF1QipNJX8-P9wT41X0ryKIZcsNgp7SNZ7xMQO54PZi1=w408-h408-k-no,"Credit Cards Accepted, Appointment Required",mum.avanzahairtransplant.459@antidote-temp.com,FALSE,pending,unclaimed
CARA Hair Transplant & Aesthetic Clinic,cara-hair-transplant-aesthetic-clinic,,"3rd Floor, 305, Business Suits, 9, Swami Vivekananda Rd, Santacruz (w, Mumbai, Maharashtra 400054, India",Mumbai,Maharashtra,India,400054,19.0787565,72.8380305,917777034066,,https://www.caraclinics.com/,"Skin care clinic, Dermatologist, Hair removal service, Hair replacement service, Laser hair removal service, Hair transplantation clinic","{""Monday"": ""9\u202fAM to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 8\u202fPM"", ""Friday"": ""9\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""9\u202fAM to 8\u202fPM""}",4.9,251,ChIJe7b4AD7J5zsRZuyW60OWxZo,https://www.google.com/maps/search/?api=1&query=CARA%20Hair%20Transplant%20%26%20Aesthetic%20Clinic&query_place_id=ChIJe7b4AD7J5zsRZuyW60OWxZo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq41Lj9favBsjCPDrg_42raL3_4819XO6bSCcuNNmwPjcbmGBzoYAhSBVmxsSqk5uZlVC9ZOAXO3XiGmkZXefXueESP65QrJGgU0p7JzZNgbTc9xUW5cF7_q7RM-bL2WrKswOmHKQ=w408-h287-k-no,"Credit Cards Accepted, Appointment Required",mum.carahairtransplantae.215@antidote-temp.com,FALSE,pending,unclaimed
